Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	N/A_number	Number_Event	Likelihood_ratio_test	Wald_test	Score_test	zph
KIRP	ESR1	H (vs L)	0.956649041	0.52915566	1.729505053	0.883376766	146/23--143/21	2(0.69%)	0.883342746	0.883376766	0.883367345	0.446823828
KIRP	ESR2	(continuous)	1.34887042	1.040975213	1.74783356	0.02359084	289/44	2(0.69%)	0.025468325	0.02359084	0.023688162	0.886252317
KIRP	ESR2	H (vs L)	0.961019915	0.529990459	1.742596044	0.895821002	145/24--144/20	2(0.69%)	0.895762903	0.895821002	0.895814294	0.530354332
KIRP	gender	FEMALE (vs MALE)	1.634379142	0.847625116	3.151387481	0.14251897	77/13--214/31	1(0.34%)	0.156440538	0.14251897	0.138623055	0.521151142
KIRP	hemoglobin_level	Low (vs Normal)	4.340036625	1.860069508	10.12645916	0.000684751	97/23--112/7	NA	NA	NA	NA	0.568548652
KIRP	hemoglobin_level	Elevated (vs Normal)	1.64E-06	0	Inf	0.99807807	1/0--112/7	NA	NA	NA	NA	0.99984067
KIRP	hemoglobin_level	Global	NA	NA	NA	NA	NA	81(27.84%)	0.0008809	0.00313509	0.001006261	0.849966376
KIRP	laterality	Right (vs Left)	0.714114182	0.381472424	1.336817638	0.292553998	128/15--160/29	NA	NA	NA	NA	0.067548087
KIRP	laterality	Bilateral (vs Left)	2.60E-07	0	Inf	0.997046547	2/0--160/29	NA	NA	NA	NA	0.999815178
KIRP	laterality	Global	NA	NA	NA	NA	NA	2(0.69%)	0.462918796	0.5746914	0.516036248	0.188094674
KIRP	ldh_level	Elevated (vs Normal)	1.883881213	0.363437623	9.765110169	0.450623423	8/2--34/5	NA	NA	NA	NA	0.056873535
KIRP	ldh_level	Low (vs Normal)	4.28E-08	0	Inf	0.999061048	1/0--34/5	NA	NA	NA	NA	0.999985341
KIRP	ldh_level	Global	NA	NA	NA	NA	NA	248(85.22%)	0.681166134	0.752358492	0.69553725	0.16314042
KIRP	lymph_nodes_examined_positive	Yes (vs NO)	8.950097552	4.909039536	16.31770239	8.53E-13	29/19--262/25	1(0.34%)	2.08E-10	8.53E-13	0	0.000486725
KIRP	new_tumor_event_dx_days_to	Yes (vs No)	4.737756617	2.612847878	8.590755686	3.01E-07	53/24--238/20	1(0.34%)	5.65E-07	3.01E-07	1.63E-08	0.008044558
KIRP	other_dx	Yes (vs No)	0.879034773	0.391216773	1.975125267	0.754931422	56/7--235/37	1(0.34%)	0.751484958	0.754931422	0.754768171	0.279049694
KIRP	pathologic_stage_v2	StageIII/IV (vs StageI/II)	6.203392408	3.222581748	11.94138129	4.71E-08	67/25--194/14	31(10.65%)	2.56E-08	4.71E-08	4.18E-10	0.000279109
KIRP	PGR	(continuous)	1.128594548	0.981106419	1.298254327	0.090451944	289/44	2(0.69%)	0.09509804	0.090451944	0.089384513	0.453519422
KIRP	PGR	H (vs L)	1.508802244	0.827512139	2.750997966	0.179544356	147/19--142/25	2(0.69%)	0.176924055	0.179544356	0.176598347	0.652681297
KIRP	platelet_count	Low (vs Normal)	1.102016965	0.258101514	4.705285812	0.895643036	16/2--183/24	NA	NA	NA	NA	0.401888131
KIRP	platelet_count	Elevated (vs Normal)	14.52562276	4.614987497	45.71923905	4.78E-06	7/4--183/24	NA	NA	NA	NA	0.760891105
KIRP	platelet_count	Global	NA	NA	NA	NA	NA	85(29.21%)	0.001636072	2.62E-05	9.70E-09	0.689170953
KIRP	primary_lymph_node_presentation_assessment	YES (vs NO)	5.341546726	2.955221374	9.654816954	2.89E-08	55/22--232/22	5(1.72%)	1.37E-07	2.89E-08	5.13E-10	0.001360972
KIRP	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.974222945	0.429692775	2.20881151	0.950141257	61/7--207/35	NA	NA	NA	NA	0.369741217
KIRP	race	ASIAN (vs WHITE)	6.071478367	0.781903279	47.14502489	0.084581143	6/1--207/35	NA	NA	NA	NA	0.885607962
KIRP	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	4.88E-07	0	Inf	0.997206878	2/0--207/35	NA	NA	NA	NA	0.999840788
KIRP	race	Global	NA	NA	NA	NA	NA	15(5.15%)	0.544418742	0.388450259	0.252837565	0.847356503
KIRP	serum_calcium_level	Low (vs Normal)	1.688794714	0.744899117	3.82874341	0.209564756	41/10--134/15	NA	NA	NA	NA	0.92123481
KIRP	serum_calcium_level	Elevated (vs Normal)	1.509505025	0.19874703	11.46485268	0.690582633	6/1--134/15	NA	NA	NA	NA	0.836221889
KIRP	serum_calcium_level	Global	NA	NA	NA	NA	NA	110(37.8%)	0.457179793	0.44451911	0.437360285	0.970559531
KIRP	tobacco_smoking_history	(continuous)	0.742846237	0.558531407	0.987984783	0.041048291	247/39	44(15.12%)	0.03169146	0.041048291	0.038142053	0.232703367
KIRP	tobacco_smoking_history_v2	No (vs Yes)	0.593296556	0.233114897	1.509988455	0.273370253	43/5--248/39	1(0.34%)	0.242070749	0.273370253	0.268010388	0.032531248
KIRP	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	7.093691596	3.056211223	16.46498124	5.11E-06	14/8--185/17	92(31.62%)	9.44E-05	5.11E-06	1.02E-07	0.935934659
KIRP	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	15.2679421	7.748135927	30.08595333	3.33E-15	47/28--229/12	16(5.5%)	2.22E-16	3.33E-15	0	0.002892627
KIRP	white_cell_count	Elevated (vs Normal)	1.203725865	0.505715571	2.86515987	0.675163991	44/7--152/20	NA	NA	NA	NA	0.405281885
KIRP	white_cell_count	Low (vs Normal)	2.73504471	0.802544468	9.320940909	0.107760317	11/3--152/20	NA	NA	NA	NA	0.456358495
KIRP	white_cell_count	Global	NA	NA	NA	NA	NA	84(28.87%)	0.3520519	0.272380595	0.246554527	0.464492609
LAML	abnormal_lymphocyte_percent	(continuous)	0.986576618	0.955993947	1.018137643	0.400260256	186/120	14(7%)	0.368078434	0.400260256	0.398116124	0.712230402
LAML	age_at_initial_pathologic_diagnosis	(continuous)	1.043541125	1.02911422	1.058170277	1.97E-09	186/120	14(7%)	1.90E-10	1.97E-09	9.75E-10	0.078523823
LAML	AR	(continuous)	0.924964567	0.869401126	0.984079069	0.013597896	161/103	39(19.5%)	0.012545715	0.013597896	0.012891343	0.801033513
LAML	AR	H (vs L)	0.620741017	0.419694548	0.918094866	0.016945028	78/59--83/44	39(19.5%)	0.016197223	0.016945028	0.015941363	0.609357616
LAML	bands_24hr_of_banking	(continuous)	1.012880299	0.966461017	1.061529107	0.592862037	186/120	14(7%)	0.603959112	0.592862037	0.592463519	0.07832599
LAML	basophils_count	(continuous)	0.971761721	0.868890943	1.086811699	0.615842382	186/120	14(7%)	0.603099202	0.615842382	0.61544042	0.658746076
LAML	basophils_count.1	(continuous)	1.119755937	0.991107431	1.265103377	0.069291553	186/120	14(7%)	0.104033344	0.069291553	0.064721678	0.611769823
LAML	blast_count	(continuous)	1.001404104	0.995656606	1.007184781	0.632809911	186/120	14(7%)	0.633990643	0.632809911	0.63272978	0.585695044
LAML	cyto_risk_group	Poor (vs Intermediate/Normal)	1.41200188	0.916103677	2.176335887	0.118054274	43/34--116/82	NA	NA	NA	NA	0.662313634
LAML	cyto_risk_group	Favorable (vs Intermediate/Normal)	0.369840074	0.204831572	0.667776352	0.000968989	38/14--116/82	NA	NA	NA	NA	0.877111796
LAML	cyto_risk_group	Global	NA	NA	NA	NA	NA	17(8.5%)	5.81E-05	0.000360548	0.000170085	0.906616448
LAML	ESR1	(continuous)	1.063582314	0.957415086	1.181522367	0.250604652	161/103	39(19.5%)	0.253533603	0.250604652	0.250134832	0.346869724
LAML	ESR1	H (vs L)	1.721907806	1.162901277	2.549628719	0.006656648	82/45--79/58	39(19.5%)	0.006367362	0.006656648	0.006041425	0.650256597
LAML	ESR2	(continuous)	1.006370902	0.865315783	1.170419415	0.934308697	161/103	39(19.5%)	0.934375591	0.934308697	0.934308801	0.698881499
LAML	ESR2	H (vs L)	0.975318812	0.662274236	1.43633367	0.89930547	80/50--81/53	39(19.5%)	0.899318972	0.89930547	0.899302891	0.238523055
LAML	fab_category	M4 (vs M2)	0.979301428	0.57605575	1.664823739	0.938420712	44/29--44/31	NA	NA	NA	NA	0.139415501
LAML	fab_category	M3 (vs M2)	0.285407915	0.116844076	0.697148547	0.005928936	42/30--44/31	NA	NA	NA	NA	0.114118645
LAML	fab_category	M0_Undifferentiated (vs M2)	0.955174297	0.48110374	1.896385044	0.895722765	22/15--44/31	NA	NA	NA	NA	0.876355867
LAML	fab_category	M5 (vs M2)	1.400468956	0.740724406	2.647831341	0.300007005	21/7--44/31	NA	NA	NA	NA	0.151769358
LAML	fab_category	M1 (vs M2)	0.995037473	0.574105316	1.724595725	0.985854737	19/14--44/31	NA	NA	NA	NA	0.579748584
LAML	fab_category	M6 (vs M2)	2.3542556	0.705068272	7.86096844	0.16395869	3/3--44/31	NA	NA	NA	NA	0.178660139
LAML	fab_category	M7 (vs M2)	2.20885725	0.664101123	7.346848518	0.196212405	3/3--44/31	NA	NA	NA	NA	0.235663006
LAML	fab_category	Global	NA	NA	NA	NA	NA	16(8%)	0.010513411	0.039703926	0.020163491	0.047631704
LAML	fish_abnormality_detected	YES (vs NO)	0.714959526	0.469067794	1.089751055	0.1186933	78/46--78/53	55(27.5%)	0.117205283	0.1186933	0.116992246	0.431069389
LAML	gender	FEMALE (vs MALE)	1.087806962	0.759394457	1.558246806	0.646245515	91/63--109/70	14(7%)	0.646594543	0.646245515	0.646149329	0.529235729
LAML	hemoglobin_24hr_of_banking	(continuous)	1.084494336	0.958741697	1.226741226	0.197075967	185/119	15(7.5%)	0.201348805	0.197075967	0.197098551	0.573891972
LAML	history_neoadjuvant_hydroxyurea_tx	YES (vs NO)	1.497615044	0.990604024	2.264124481	0.055467386	49/35--151/98	14(7%)	0.063743955	0.055467386	0.05384128	0.123578879
LAML	history_of_neoadjuvant_treatment	Yes (vs No)	1.497615044	0.990604024	2.264124481	0.055467386	49/35--151/98	14(7%)	0.063743955	0.055467386	0.05384128	0.123578879
LAML	lymphocytes_count	(continuous)	0.996140207	0.988451295	1.00388893	0.327977691	186/120	14(7%)	0.320707389	0.327977691	0.327495316	0.290224349
LAML	metamyelocytes_24hr_of_banking	(continuous)	1.145219103	0.983592756	1.333404283	0.08066487	186/120	14(7%)	0.103797425	0.08066487	0.0783032	0.2454865
LAML	molecular_abnormality_detected	YES (vs NO)	0.925561152	0.491666521	1.742366848	0.810588505	38/22--50/31	123(61.5%)	0.809930217	0.810588505	0.810542716	0.745902172
LAML	monocytes_count	(continuous)	1.00216335	0.991455292	1.012987059	0.693375677	186/120	14(7%)	0.696014367	0.693375677	0.693314873	0.13359779
LAML	myelocytes_24hr_of_banking	(continuous)	0.973268972	0.867389881	1.092072332	0.644732703	186/120	14(7%)	0.638699529	0.644732703	0.64461216	0.009171882
LAML	other_dx	Yes (vs No)	1.226859406	0.621557087	2.421634365	0.555645971	14/9--186/124	14(7%)	0.566867602	0.555645971	0.554958337	0.137573121
LAML	percent_blasts_peripheral_blood	(continuous)	1.004139529	0.996751913	1.0115819	0.272881783	186/120	14(7%)	0.265621346	0.272881783	0.272482964	0.765740083
LAML	percent_cellularity	(continuous)	0.994727598	0.986575643	1.002946911	0.207993641	176/113	24(12%)	0.221106742	0.207993641	0.2069422	0.164874699
LAML	PGR	(continuous)	0.924071384	0.751776651	1.13585321	0.453231676	161/103	39(19.5%)	0.445369738	0.453231676	0.452898323	0.047105157
LAML	PGR	H (vs L)	0.788644186	0.531884123	1.169351792	0.237410865	97/61--64/42	39(19.5%)	0.234544632	0.237410865	0.236325001	0.191418394
LAML	platelet_count_preresection	(continuous)	0.999427428	0.996353926	1.00251041	0.715513238	186/120	14(7%)	0.712550773	0.715513238	0.71548743	0.179978381
LAML	prolymphocytes_24hr_of_banking	(continuous)	0.571324964	0.239366501	1.363650359	0.207242709	186/120	14(7%)	0.122443521	0.207242709	0.189271069	0.764711156
LAML	promonocytes_24hr_of_banking	(continuous)	1.009025737	0.974493699	1.044781449	0.613046333	186/120	14(7%)	0.625718251	0.613046333	0.612679195	0.918863641
LAML	promyelocytes_count	(continuous)	0.986360367	0.962384983	1.010933036	0.274010372	186/120	14(7%)	0.220621934	0.274010372	0.266201421	0.040091476
LAML	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.953341522	0.418707145	2.170634224	0.909380599	15/9--181/122	NA	NA	NA	NA	0.813639551
LAML	race	ASIAN (vs WHITE)	1.792145118	0.248351395	12.93241827	0.562870024	2/1--181/122	NA	NA	NA	NA	0.339868237
LAML	race	Global	NA	NA	NA	NA	NA	16(8%)	0.86268711	0.838943226	0.834831567	0.613131101
LAML	segs_24hr_of_banking	(continuous)	1.005388425	0.993375474	1.017546649	0.380903994	186/120	14(7%)	0.392132316	0.380903994	0.380511089	0.07792539
LAML	wbc_24hr_of_banking	(continuous)	1.003717436	0.99973894	1.007711765	0.067083109	185/120	15(7.5%)	0.081353682	0.067083109	0.066642219	0.485856919
LGG	age_at_initial_pathologic_diagnosis	(continuous)	1.058336933	1.043359313	1.073529559	6.33E-15	514/125	1(0.19%)	7.66E-15	6.33E-15	8.88E-16	0.008291532
LGG	AR	(continuous)	1.175158772	1.05676997	1.306810544	0.002890497	514/125	1(0.19%)	0.002250647	0.002890497	0.002743817	0.673226081
LGG	AR	H (vs L)	1.345353913	0.939700682	1.926120929	0.105173236	257/50--257/75	1(0.19%)	0.102397113	0.105173236	0.103923286	0.302291195
LGG	eastern_cancer_oncology_group	(continuous)	1.898980171	1.324444952	2.722744864	0.000485892	149/30	366(71.07%)	0.003472937	0.000485892	0.000437874	0.395528937
LGG	ESR1	(continuous)	1.249773573	1.036571993	1.506826341	0.019473096	514/125	1(0.19%)	0.020870258	0.019473096	0.019656373	0.039749834
LGG	ESR1	H (vs L)	1.661837303	1.159726798	2.38133949	0.005651998	260/49--254/76	1(0.19%)	0.005054696	0.005651998	0.005160526	0.325069824
LGG	ESR2	(continuous)	1.443317468	1.145083534	1.81922563	0.001889119	514/125	1(0.19%)	0.001954958	0.001889119	0.002197787	0.028237238
LGG	ESR2	H (vs L)	1.196593397	0.836833255	1.711016799	0.325274517	259/56--255/69	1(0.19%)	0.324371721	0.325274517	0.32465647	0.043783236
LGG	firstsymptomlongestduration	91-180Days (vs 0-30Days)	1.300902335	0.69611838	2.431119379	0.409628429	111/23--219/56	NA	NA	NA	NA	0.623186613
LGG	firstsymptomlongestduration	>181Days (vs 0-30Days)	0.59112216	0.361847041	0.965671593	0.035776438	77/21--219/56	NA	NA	NA	NA	0.493238419
LGG	firstsymptomlongestduration	31-90Days (vs 0-30Days)	1.056898202	0.637510776	1.752180279	0.830116007	37/12--219/56	NA	NA	NA	NA	0.529242074
LGG	firstsymptomlongestduration	Global	NA	NA	NA	NA	NA	71(13.79%)	0.06848743	0.086266105	0.079467665	0.745135124
LGG	gender	FEMALE (vs MALE)	0.916038609	0.642069737	1.306909024	0.628610578	230/54--285/71	1(0.19%)	0.627979526	0.628610578	0.628503063	0.784210788
LGG	histological_grade_v2	G_1/2/Low (vs G_3/4/High)	0.299426054	0.202418233	0.442924339	1.57E-09	249/37--265/88	2(0.39%)	1.82E-10	1.57E-09	1.87E-10	0.033479013
LGG	histological_type	Oligodendroglioma (vs Astrocytoma)	0.560924944	0.375405746	0.838124606	0.004775077	191/42--194/58	NA	NA	NA	NA	0.141419247
LGG	histological_type	Oligoastrocytoma (vs Astrocytoma)	0.606070926	0.378969895	0.969264241	0.036593121	130/25--194/58	NA	NA	NA	NA	0.447427519
LGG	histological_type	Global	NA	NA	NA	NA	NA	1(0.19%)	0.010470661	0.009486998	0.008450115	0.328451811
LGG	histor_hay_fever	YES (vs NO)	0.409067773	0.150744453	1.110066998	0.079267136	37/4--478/121	1(0.19%)	0.042566075	0.079267136	0.069686662	0.657320001
LGG	history_headaches	YES (vs NO)	0.896013534	0.612457567	1.310850411	0.571654231	170/39--345/86	1(0.19%)	0.569113823	0.571654231	0.571467252	0.490491081
LGG	history_neoadjuvant_medication	NO (vs YES)	0.863507862	0.604319522	1.233860235	0.420294823	250/56--265/69	1(0.19%)	0.41920221	0.420294823	0.419892846	0.115425746
LGG	history_neoadjuvant_steroid_tx	YES (vs NO)	1.27058065	0.883657836	1.826923411	0.196206013	151/48--364/77	1(0.19%)	0.200654218	0.196206013	0.195167776	0.445429583
LGG	history_seizures	NO (vs YES)	1.272353132	0.893506756	1.811830165	0.181681045	212/56--303/69	1(0.19%)	0.18399093	0.181681045	0.180642176	0.561616696
LGG	idh1_mutation_found	NO (vs YES)	4.950025086	1.891587409	12.95353746	0.001119404	38/14--91/7	386(74.95%)	0.000563596	0.001119404	0.000316434	0.744011222
LGG	karnofsky_performance_score	(continuous)	0.959643191	0.943815233	0.975736588	1.21E-06	295/87	220(42.72%)	7.38E-06	1.21E-06	8.24E-07	0.005409177
LGG	laterality	Left (vs Right)	1.290817599	0.898048287	1.855368023	0.16787759	250/59--253/62	NA	NA	NA	NA	0.765975345
LGG	laterality	Midline (vs Right)	1.315954713	0.398653861	4.343960955	0.652268787	7/3--253/62	NA	NA	NA	NA	0.263095537
LGG	laterality	Global	NA	NA	NA	NA	NA	6(1.17%)	0.370324879	0.369410436	0.367507142	0.488640316
LGG	new_tumor_event_dx_days_to	Yes (vs NO)	2.602768849	1.751139334	3.868570336	2.24E-06	165/89--350/36	1(0.19%)	7.43E-07	2.24E-06	1.01E-06	0.144759155
LGG	PGR	(continuous)	0.851059353	0.74597556	0.970946048	0.016464397	514/125	1(0.19%)	0.019124785	0.016464397	0.016863905	0.022480281
LGG	PGR	H (vs L)	0.724293499	0.508794881	1.031065941	0.073425882	260/68--254/57	1(0.19%)	0.072690023	0.073425882	0.072210043	0.212100972
LGG	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.50321661	0.699334711	3.231156899	0.296490113	21/7--475/117	NA	NA	NA	NA	0.75964115
LGG	race	ASIAN (vs WHITE)	1.12E-07	0	Inf	0.995443407	8/0--475/117	NA	NA	NA	NA	0.999835801
LGG	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	1.11E-07	0	Inf	0.998755728	1/0--475/117	NA	NA	NA	NA	0.999927056
LGG	race	Global	NA	NA	NA	NA	NA	11(2.14%)	0.326673434	0.779500768	0.499351323	0.992593448
LGG	radiation_therapy	YES (vs NO)	1.429900901	0.970897745	2.105903116	0.070227267	142/38--373/87	1(0.19%)	0.077013801	0.070227267	0.06883334	0.774573105
LGG	relative_family_cancer_history	YES (vs NO)	1.172636777	0.792811666	1.734430848	0.425201033	132/35--383/90	1(0.19%)	0.430693672	0.425201033	0.424716594	0.473751771
LGG	supratentorial_localization	"Not_listed_in_Medical_Record (vs Deep_Gray_(e.g.basal_ganglia,_thalamus))"	0.894974675	0.123344688	6.493831881	0.912618296	142/26--222/69	NA	NA	NA	NA	0.225106765
LGG	supratentorial_localization	"Cerebral_Cortex (vs Deep_Gray_(e.g.basal_ganglia,_thalamus))"	0.458743821	0.061870443	3.40139626	0.445851592	119/26--222/69	NA	NA	NA	NA	0.24258611
LGG	supratentorial_localization	"White_Matter (vs Deep_Gray_(e.g.basal_ganglia,_thalamus))"	0.650495351	0.087669393	4.826589843	0.6740925	3/1--222/69	NA	NA	NA	NA	0.250367932
LGG	supratentorial_localization	Global	NA	NA	NA	NA	NA	30(5.83%)	0.024943628	0.031733941	0.028135098	0.683967202
LGG	symp_changes_mental_status	YES (vs NO)	1.160351059	0.764642777	1.760841299	0.484612531	114/29--401/96	1(0.19%)	0.490427634	0.484612531	0.484218883	0.030588999
LGG	symp_changes_motor_movement	YES (vs NO)	1.277474384	0.823000378	1.982916222	0.275001821	110/25--405/100	1(0.19%)	0.286847883	0.275001821	0.273816149	0.067468409
LGG	symp_changes_sensory	YES (vs NO)	1.287669217	0.801449803	2.068865708	0.295983126	72/21--443/104	1(0.19%)	0.309203172	0.295983126	0.294765653	0.268050841
LGG	symp_changes_visual	YES (vs NO)	1.166944094	0.689196665	1.975863476	0.565559757	65/16--450/109	1(0.19%)	0.572873007	0.565559757	0.565178766	0.574511838
LGG	targeted_molecular_therapy	YES (vs NO)	1.261193264	0.841036009	1.891248925	0.26163693	138/33--377/92	1(0.19%)	0.269904653	0.26163693	0.260616144	0.963865916
LGG	treatment_outcome_first_course	Stable_Disease (vs Progressive_Disease)	0.374896039	0.244532221	0.574758776	6.79E-06	135/7--146/31	NA	NA	NA	NA	0.000488958
LGG	treatment_outcome_first_course	Partial_Remission/Response (vs Progressive_Disease)	0.139053582	0.055920966	0.345771899	2.19E-05	101/68--146/31	NA	NA	NA	NA	0.152255609
LGG	treatment_outcome_first_course	Complete_Remission/Response (vs Progressive_Disease)	0.117583801	0.053726411	0.257339919	8.48E-08	63/5--146/31	NA	NA	NA	NA	0.161806533
LGG	treatment_outcome_first_course	Global	NA	NA	NA	NA	NA	71(13.79%)	7.56E-14	2.10E-11	2.72E-14	0.00363138
LGG	treatment_outcome_first_course_v2	Complete_Remission/Response (vs Uncomplete_Remission/Response)	0.21511645	0.099751789	0.463902328	8.90E-05	135/7--310/104	71(13.79%)	9.80E-07	8.90E-05	1.64E-05	0.545071184
LGG	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.061325532	0.022608399	0.166346184	4.18E-08	212/4--269/113	35(6.8%)	0	4.18E-08	1.10E-13	0.873910382
LIHC	age_at_initial_pathologic_diagnosis	(continuous)	1.012617609	0.999000321	1.026420513	0.069497467	376/132	1(0.27%)	0.064182107	0.069497467	0.069262498	0.182147774
LIHC	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	1.366487094	0.840713223	2.221074829	0.207711574	87/26--175/44	NA	NA	NA	NA	0.80698758
LIHC	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	2.590011463	1.706191219	3.931657426	7.87E-06	86/45--175/44	NA	NA	NA	NA	0.862083522
LIHC	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	5.44522576	1.682263329	17.62535215	0.004685706	5/3--175/44	NA	NA	NA	NA	0.390703625
LIHC	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	25(6.63%)	4.19E-05	1.52E-05	4.93E-06	0.820385343
LIHC	alcohol	Yes (vs NO)	1.039382249	0.71825226	1.50408919	0.837684942	118/41--259/91	1(0.27%)	0.838074379	0.837684942	0.837675105	0.006674946
LIHC	alpha_fetoprotien_norm_range_lower	NO (vs Yes)	0.595908865	0.369309105	0.961545141	0.033955361	119/25--150/53	109(28.91%)	0.029625525	0.033955361	0.032059691	0.756323412
LIHC	AR	(continuous)	0.932889027	0.876568098	0.992828666	0.028779774	370/130	7(1.86%)	0.032229718	0.028779774	0.028360002	0.146631722
LIHC	AR	H (vs L)	0.68538083	0.484098004	0.970354926	0.033204261	187/73--183/57	7(1.86%)	0.032377493	0.033204261	0.032191823	0.380069978
LIHC	bilirubin_total	H (vs Normal)	1.494343833	0.878789207	2.541068408	0.138088638	49/17--252/73	NA	NA	NA	NA	0.811095144
LIHC	bilirubin_total	L (vs Normal)	5.451754506	0.749782405	39.64033696	0.09384253	1/1--252/73	NA	NA	NA	NA	0.591082706
LIHC	bilirubin_total	Global	NA	NA	NA	NA	NA	76(20.16%)	0.161165555	0.093533822	0.067063524	0.834614154
LIHC	BMI	(continuous)	1.001854729	0.973016248	1.031547932	0.901041373	340/114	37(9.81%)	0.901360271	0.901041373	0.901044513	0.513181169
LIHC	BMI_category	Over (vs Normal)	0.807565245	0.518215404	1.258475953	0.345035486	92/29--180/61	NA	NA	NA	NA	0.322032411
LIHC	BMI_category	Obesity (vs Normal)	0.89643513	0.558128011	1.439805789	0.651106317	69/24--180/61	NA	NA	NA	NA	0.445139036
LIHC	BMI_category	Global	NA	NA	NA	NA	NA	37(9.81%)	0.625707343	0.630131391	0.629233849	0.542950167
LIHC	child_pugh_classification	B (vs A)	1.558209697	0.740110798	3.280613479	0.242942313	21/8--223/61	NA	NA	NA	NA	0.430565433
LIHC	child_pugh_classification	C (vs A)	2.120447458	0.291824507	15.40753884	0.457596969	1/1--223/61	NA	NA	NA	NA	0.247725965
LIHC	child_pugh_classification	Global	NA	NA	NA	NA	NA	133(35.28%)	0.443533383	0.39557335	0.386640291	0.363127739
LIHC	creatinine_level_preresection	L (vs Normal)	1.231055779	0.67877501	2.23269612	0.493751449	44/13--238/73	NA	NA	NA	NA	0.221234512
LIHC	creatinine_level_preresection	H (vs Normal)	1.161497751	0.551289703	2.447129008	0.69376331	19/8--238/73	NA	NA	NA	NA	0.464001469
LIHC	creatinine_level_preresection	Global	NA	NA	NA	NA	NA	77(20.42%)	0.758563865	0.750681911	0.750007589	0.325775029
LIHC	eastern_cancer_oncology_group	1 (vs 0)	1.805660756	1.124382368	2.899734878	0.014483845	86/33--166/36	NA	NA	NA	NA	0.978504793
LIHC	eastern_cancer_oncology_group	2 (vs 0)	4.034037022	2.163175455	7.522947181	1.15E-05	26/14--166/36	NA	NA	NA	NA	0.841951079
